customer_id,customer_age,customer_income,employment_duration,loan_grade,loan_amount_in_thousand,loan_int_rate,term_years,cred_hist_length,Current_loan_status,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,Income_bracket,Loan_amount_bracket,loan_int_rate_bracket,home_ownership,Cluster
267.0,26,180000.0,0.0,A,10.0,8.0,6,4,0,False,False,True,False,False,False,True,False,False,False,very high,medium,low rate,OTHER,2
268.0,25,180000.0,3.0,A,9.95,11.26,5,2,0,True,False,False,False,False,False,False,False,False,True,very high,medium,medium rate,MORTGAGE,2
269.0,23,15000.0,7.0,A,4.475,7.9,3,4,1,False,False,True,False,False,False,False,True,False,False,very low,low,low rate,OTHER,3
270.0,23,78000.0,2.0,C,25.0,16.32,10,3,1,False,False,False,True,False,False,False,False,False,True,high,very high,very high rate,RENT,0
271.0,25,66300.0,3.0,D,25.0,17.93,10,4,1,False,False,False,True,False,False,False,True,False,False,high,very high,very high rate,RENT,0
272.0,23,90000.0,0.0,A,25.0,11.36,10,3,0,False,False,False,True,True,False,False,False,False,False,very high,very high,medium rate,RENT,1
273.0,24,79000.0,9.0,C,25.0,14.96,10,4,1,False,False,False,True,True,False,False,False,False,False,high,very high,very high rate,RENT,0
274.0,24,91800.0,4.0,B,25.0,13.43,10,3,0,False,False,False,True,False,False,False,False,True,False,very high,very high,high rate,RENT,1
275.0,25,92000.0,6.0,A,25.0,12.69,10,3,0,False,False,False,True,False,False,True,False,False,False,very high,very high,high rate,RENT,2
276.0,24,92000.0,1.0,B,25.0,12.73,10,4,0,False,False,False,True,False,False,False,False,False,True,very high,very high,high rate,RENT,1
277.0,23,93600.0,3.0,C,25.0,15.21,10,4,0,False,False,False,True,False,False,False,False,False,True,very high,very high,very high rate,RENT,0
278.0,23,15000.0,1.0,B,1.75,12.68,3,3,0,True,False,False,False,False,False,False,True,False,False,very low,very low,high rate,MORTGAGE,1
279.0,23,70550.0,3.0,E,25.0,19.04,10,4,1,False,False,False,True,False,False,False,True,False,False,high,very high,very high rate,RENT,0
280.0,25,83800.0,2.0,C,25.0,15.95,10,3,1,False,False,False,True,True,False,False,False,False,False,high,very high,very high rate,RENT,0
281.0,26,175000.0,3.0,A,2.6,8.9,6,4,0,True,False,False,False,False,False,False,False,False,True,very high,very low,low rate,MORTGAGE,2
282.0,25,175000.0,10.0,A,8.0,7.9,5,2,0,True,False,False,False,False,False,True,False,False,False,very high,medium,low rate,MORTGAGE,2
283.0,22,175000.0,6.0,A,18.0,10.635,10,2,0,True,False,False,False,False,True,False,False,False,False,very high,very high,medium rate,MORTGAGE,2
284.0,23,175000.0,8.0,A,21.0,11.99,10,3,0,True,False,False,False,False,False,False,False,True,False,very high,very high,high rate,MORTGAGE,2
285.0,23,15000.0,4.0,B,4.0,13.98,3,4,1,False,False,True,False,True,False,False,False,False,False,very low,very low,very high rate,OTHER,0
286.0,23,15000.0,4.0,A,4.6,10.99,3,2,1,False,False,True,False,False,False,False,False,False,True,very low,low,medium rate,OTHER,1
287.0,22,88000.0,6.0,C,25.0,15.58,10,2,1,False,False,False,True,True,False,False,False,False,False,very high,very high,very high rate,RENT,0
288.0,25,74800.0,2.0,A,25.0,10.99,10,2,1,False,False,False,True,False,False,False,True,False,False,high,very high,medium rate,RENT,1
289.0,25,88000.0,0.0,C,25.0,14.96,10,4,1,False,False,False,True,False,False,False,False,False,True,very high,very high,very high rate,RENT,0
290.0,25,15000.0,2.0,C,1.75,15.31,5,4,0,False,False,True,False,False,False,True,False,False,False,very low,very low,very high rate,OTHER,0
291.0,26,88000.0,2.0,C,25.0,15.65,10,3,1,False,False,False,True,False,False,False,False,False,True,very high,very high,very high rate,RENT,0
292.0,25,100000.0,1.0,A,25.0,9.33,10,4,0,False,False,False,True,False,False,False,False,False,True,very high,very high,low rate,RENT,2
293.0,23,15000.0,0.0,B,3.6,13.47,3,4,1,True,False,False,False,False,False,False,False,True,False,very low,very low,high rate,MORTGAGE,1
294.0,24,102400.0,8.0,A,25.0,10.36,10,3,0,False,False,False,True,False,False,False,False,True,False,very high,very high,medium rate,RENT,1
295.0,24,92000.0,1.0,D,25.0,16.77,10,4,1,False,False,False,True,False,False,True,False,False,False,very high,very high,very high rate,RENT,0
296.0,23,93000.0,0.0,C,25.0,14.59,10,2,1,False,False,False,True,True,False,False,False,False,False,very high,very high,very high rate,RENT,0
297.0,22,175000.0,6.0,B,3.5,11.91,2,2,0,False,False,False,True,False,False,False,False,False,True,very high,very low,high rate,RENT,1
298.0,23,175000.0,3.0,A,7.2,8.38,3,3,0,True,False,False,False,False,True,False,False,False,False,very high,medium,low rate,MORTGAGE,2
299.0,25,174708.0,9.0,A,9.0,10.59,5,3,0,False,False,False,True,False,False,False,False,False,True,very high,medium,medium rate,RENT,1
300.0,25,174000.0,2.0,B,8.8,14.27,5,3,0,True,False,False,False,True,False,False,False,False,False,very high,medium,very high rate,MORTGAGE,2
301.0,26,174000.0,8.0,A,12.0,12.53,10,4,0,False,False,False,True,True,False,False,False,False,False,very high,high,high rate,RENT,2
302.0,25,162000.0,5.0,D,25.0,16.0,10,3,1,True,False,False,False,True,False,False,False,False,False,very high,very high,very high rate,MORTGAGE,2
303.0,26,173467.0,10.0,A,10.0,11.71,6,4,0,True,False,False,False,False,False,False,False,False,True,very high,medium,medium rate,MORTGAGE,2
304.0,21,15000.0,0.0,B,3.175,11.54,1,3,1,False,False,True,False,False,False,True,False,False,False,very low,very low,medium rate,OTHER,1
305.0,25,96000.0,2.0,D,25.0,15.68,10,4,1,False,False,False,True,False,False,True,False,False,False,very high,very high,very high rate,RENT,0
306.0,21,15120.0,0.0,A,1.5,10.59,1,2,0,True,False,False,False,False,True,False,False,False,False,very low,very low,medium rate,MORTGAGE,1
307.0,24,97908.0,8.0,C,25.0,12.61,10,2,1,False,False,False,True,False,False,True,False,False,False,very high,very high,high rate,RENT,0
308.0,26,110000.0,3.0,B,25.0,13.22,10,2,0,False,False,False,True,False,False,False,False,True,False,very high,very high,high rate,RENT,1
309.0,23,15204.0,7.0,A,2.8,8.49,3,3,1,True,False,False,False,False,False,False,False,True,False,very low,very low,low rate,MORTGAGE,3
311.0,24,171500.0,6.0,A,18.0,8.9,10,4,0,False,False,False,True,True,False,False,False,False,False,very high,very high,low rate,RENT,2
312.0,25,170004.0,3.0,A,10.0,11.11,5,4,0,True,False,False,False,False,False,False,True,False,False,very high,medium,medium rate,MORTGAGE,2
313.0,24,158004.0,0.0,C,25.0,14.59,10,2,1,False,False,False,True,False,False,True,False,False,False,very high,very high,very high rate,RENT,0
314.0,26,170000.0,0.0,A,13.0,12.42,10,3,0,False,False,False,True,False,False,False,False,False,True,very high,high,high rate,RENT,2
315.0,24,83300.0,0.0,C,25.0,15.35,10,2,1,False,False,False,True,False,False,False,True,False,False,high,very high,very high rate,RENT,0
316.0,24,110000.0,7.0,C,25.0,15.7,10,2,0,False,False,False,True,False,False,True,False,False,False,very high,very high,very high rate,RENT,0
317.0,22,15360.0,7.0,A,2.5,12.53,2,3,1,False,False,True,False,False,False,True,False,False,False,very low,very low,high rate,OTHER,0
318.0,25,134300.0,3.0,C,5.0,16.49,5,2,1,False,False,False,True,False,False,False,True,False,False,very high,low,very high rate,RENT,0
319.0,25,170000.0,2.0,A,20.0,7.49,10,2,0,True,False,False,False,False,True,False,False,False,False,very high,very high,very low rate,MORTGAGE,2
320.0,22,100580.0,6.0,C,25.0,14.96,10,2,1,False,False,False,True,True,False,False,False,False,False,very high,very high,very high rate,RENT,0
321.0,25,113000.0,7.0,B,25.0,12.73,10,4,0,False,False,False,True,False,False,False,True,False,False,very high,very high,high rate,RENT,1
322.0,24,120000.0,8.0,A,25.0,10.65,10,4,0,False,False,False,True,False,True,False,False,False,False,very high,very high,medium rate,RENT,1
324.0,23,120000.0,7.0,A,25.0,9.99,10,2,0,False,False,False,True,False,True,False,False,False,False,very high,very high,low rate,RENT,2
325.0,24,91800.0,5.0,C,25.0,15.33,10,2,1,False,False,False,True,False,False,False,True,False,False,very high,very high,very high rate,RENT,0
326.0,21,15600.0,5.0,A,1.0,7.29,1,4,0,False,False,True,False,False,False,False,False,False,True,very low,very low,very low rate,OTHER,2
327.0,26,108000.0,2.0,C,25.0,15.05,10,3,1,False,False,False,True,False,False,False,False,True,False,very high,very high,very high rate,RENT,0
328.0,26,129996.0,6.0,A,25.0,10.75,10,3,0,False,False,False,True,False,False,False,False,True,False,very high,very high,medium rate,RENT,1
329.0,23,130000.0,4.0,C,25.0,16.02,10,2,0,False,False,False,True,False,True,False,False,False,False,very high,very high,very high rate,RENT,0
330.0,23,130000.0,7.0,A,25.0,11.49,10,4,0,False,False,False,True,False,False,False,False,False,True,very high,very high,medium rate,RENT,1
331.0,25,170000.0,4.0,A,20.0,12.53,10,4,0,False,False,True,False,False,True,False,False,False,False,very high,very high,high rate,OTHER,2
332.0,26,170000.0,0.0,B,12.0,13.57,10,2,0,True,False,False,False,False,False,False,False,False,True,very high,high,high rate,MORTGAGE,2
333.0,22,169000.0,1.0,A,14.0,11.14,10,3,0,False,False,False,True,False,False,False,False,True,False,very high,high,medium rate,RENT,1
334.0,26,168750.0,10.0,B,24.25,12.87,10,3,0,False,False,False,True,False,False,False,True,False,False,very high,very high,high rate,RENT,1
335.0,23,168600.0,3.0,A,20.0,11.58,10,3,0,False,False,False,True,False,True,False,False,False,False,very high,very high,medium rate,RENT,1
336.0,24,168288.0,5.0,A,1.8,11.12,4,3,0,False,False,False,True,False,False,True,False,False,False,very high,very low,medium rate,RENT,1
338.0,24,133300.0,6.0,A,25.0,10.37,10,2,0,False,False,False,True,True,False,False,False,False,False,very high,very high,medium rate,RENT,1
339.0,24,15600.0,5.0,A,3.3,6.39,4,4,1,False,False,True,False,False,False,True,False,False,False,very low,very low,very low rate,OTHER,2
340.0,24,134000.0,8.0,C,25.0,16.07,10,3,0,False,False,False,True,False,False,False,False,True,False,very high,very high,very high rate,RENT,0
341.0,25,134000.0,7.0,A,25.0,10.62,10,2,0,False,False,False,True,False,False,False,True,False,False,very high,very high,medium rate,RENT,1
342.0,25,15600.0,0.0,E,3.2,18.09,5,2,1,False,False,True,False,False,False,False,False,False,True,very low,very low,very high rate,OTHER,0
343.0,25,135000.0,5.0,A,25.0,11.36,10,4,0,False,False,False,True,False,True,False,False,False,False,very high,very high,medium rate,RENT,1
344.0,26,135660.0,10.0,A,25.0,12.53,10,4,0,False,False,False,True,True,False,False,False,False,False,very high,very high,high rate,RENT,2
345.0,25,145000.0,0.0,A,25.0,9.99,10,4,0,False,False,False,True,False,True,False,False,False,False,very high,very high,low rate,RENT,2
346.0,23,150000.0,4.0,A,25.0,10.36,10,3,0,False,False,False,True,False,True,False,False,False,False,very high,very high,medium rate,RENT,1
347.0,23,165000.0,3.0,A,9.6,5.99,3,3,0,True,False,False,False,False,True,False,False,False,False,very high,medium,very low rate,MORTGAGE,2
348.0,22,153000.0,5.0,C,24.0,15.62,10,2,1,True,False,False,False,True,False,False,False,False,False,very high,very high,very high rate,MORTGAGE,0
349.0,24,165000.0,5.0,A,20.0,10.37,10,4,0,True,False,False,False,False,False,False,False,True,False,very high,very high,medium rate,MORTGAGE,2
350.0,25,165000.0,0.0,E,25.0,19.74,10,4,0,True,False,False,False,False,False,True,False,False,False,very high,very high,very high rate,MORTGAGE,2
351.0,21,165000.0,5.0,A,20.0,6.91,10,4,0,True,False,False,False,False,True,False,False,False,False,very high,very high,very low rate,MORTGAGE,2
352.0,23,16000.0,7.0,A,6.0,7.9,3,2,1,False,False,True,False,False,False,False,True,False,False,very low,low,low rate,OTHER,3
353.0,23,16000.0,3.0,B,2.275,13.06,3,4,0,True,False,False,False,True,False,False,False,False,False,very low,very low,high rate,MORTGAGE,1
354.0,23,16000.0,7.0,A,2.0,6.39,3,3,0,False,False,True,False,False,False,False,False,True,False,very low,very low,very low rate,OTHER,2
355.0,23,148000.0,1.0,D,25.0,14.93,10,3,1,False,False,False,True,True,False,False,False,False,False,very high,very high,very high rate,RENT,0
356.0,23,16000.0,1.0,B,5.6,12.84,3,4,1,True,False,False,False,False,False,False,True,False,False,very low,low,high rate,MORTGAGE,1
357.0,24,16020.0,3.0,D,3.625,17.14,4,2,1,False,False,True,False,False,False,False,False,False,True,very low,very low,very high rate,OTHER,0
358.0,22,16094.0,2.0,A,5.5,7.14,2,3,1,True,False,False,False,False,False,False,False,False,True,very low,low,very low rate,MORTGAGE,2
359.0,25,175000.0,2.0,A,25.0,8.9,10,2,0,False,False,False,True,False,False,False,False,True,False,very high,very high,low rate,RENT,2
360.0,22,16200.0,6.0,A,2.0,12.42,2,3,0,False,False,True,False,False,False,False,False,True,False,very low,very low,high rate,OTHER,0
361.0,24,185000.0,7.0,B,25.0,12.68,10,2,0,False,False,False,True,False,False,True,False,False,False,very high,very high,high rate,RENT,1
362.0,25,162000.0,9.0,B,25.0,11.03,10,2,0,False,False,False,True,False,False,False,False,True,False,very high,very high,medium rate,RENT,1
365.0,25,225000.0,5.0,A,25.0,11.86,10,4,0,False,False,False,True,False,False,False,False,False,True,very high,very high,medium rate,RENT,1
366.0,25,16400.0,1.0,A,5.0,8.94,5,4,1,False,False,True,False,False,False,False,False,True,False,very low,low,low rate,OTHER,3
367.0,23,16500.0,6.0,A,4.375,9.63,3,4,1,False,False,True,False,False,False,False,False,False,True,very low,very low,low rate,OTHER,3
368.0,25,49500.0,6.0,B,24.75,14.22,10,3,1,False,False,False,True,False,False,False,False,True,False,medium,very high,very high rate,RENT,0
369.0,23,60000.0,4.0,A,24.75,9.33,10,3,1,False,False,False,True,True,False,False,False,False,False,medium,very high,low rate,RENT,3
370.0,24,84200.0,8.0,B,24.5,13.85,10,4,0,False,False,False,True,False,False,False,True,False,False,high,very high,high rate,RENT,1
371.0,22,16800.0,5.0,A,2.0,10.65,2,2,0,True,False,False,False,False,True,False,False,False,False,very low,very low,medium rate,MORTGAGE,1
372.0,24,92000.0,8.0,A,24.5,11.46,10,4,0,False,False,False,True,False,False,False,True,False,False,very high,very high,medium rate,RENT,1
374.0,24,160000.0,9.0,D,12.0,16.77,10,4,0,True,False,False,False,False,False,False,False,False,True,very high,high,very high rate,MORTGAGE,2
375.0,25,160000.0,1.0,A,12.0,9.63,10,4,0,True,False,False,False,False,False,False,False,True,False,very high,high,low rate,MORTGAGE,2
376.0,26,160000.0,6.0,B,25.0,12.23,10,4,0,False,False,False,True,False,False,False,False,True,False,very high,very high,high rate,RENT,1
377.0,25,125800.0,0.0,C,10.0,14.09,5,4,1,True,False,False,False,False,False,False,True,False,False,very high,medium,very high rate,MORTGAGE,0
378.0,25,54000.0,2.0,B,24.25,13.98,10,4,1,False,False,False,True,False,False,False,False,True,False,medium,very high,very high rate,RENT,0
379.0,23,62500.0,1.0,A,24.25,10.62,10,4,1,False,False,False,True,False,True,False,False,False,False,medium,very high,medium rate,RENT,1
381.0,25,68400.0,9.0,D,24.25,17.56,10,4,1,False,False,False,True,False,False,False,False,True,False,high,very high,very high rate,RENT,0
382.0,26,56045.0,1.0,C,24.25,14.96,10,2,1,False,False,False,True,False,False,False,True,False,False,medium,very high,very high rate,RENT,0
383.0,22,74000.0,7.0,C,24.25,15.65,10,2,1,False,False,False,True,True,False,False,False,False,False,high,very high,very high rate,RENT,0
384.0,24,65453.0,9.0,C,24.25,15.7,10,2,1,False,False,False,True,False,False,False,True,False,False,high,very high,very high rate,RENT,0
385.0,24,89908.0,1.0,A,24.25,12.53,10,3,0,False,False,False,True,False,False,False,False,False,True,very high,very high,high rate,RENT,2
386.0,26,78000.0,0.0,D,24.25,17.56,10,3,1,False,False,False,True,False,False,True,False,False,False,high,very high,very high rate,RENT,0
387.0,23,100000.0,0.0,B,24.25,12.87,10,2,0,False,False,False,True,False,False,False,False,True,False,very high,very high,high rate,RENT,1
388.0,23,103000.0,6.0,C,24.25,15.7,10,2,0,False,False,False,True,False,False,False,False,True,False,very high,very high,very high rate,RENT,0
389.0,25,160000.0,2.0,A,9.0,8.59,5,3,0,True,False,False,False,False,True,False,False,False,False,very high,medium,low rate,MORTGAGE,2
390.0,25,160000.0,5.0,A,15.0,11.14,10,4,0,False,False,True,False,False,False,False,False,False,True,very high,very high,medium rate,OTHER,2
391.0,24,160000.0,3.0,C,20.0,16.0,10,3,0,True,False,False,False,False,False,False,False,False,True,very high,very high,very high rate,MORTGAGE,0
392.0,23,160000.0,2.0,C,25.0,15.65,10,2,0,True,False,False,False,False,True,False,False,False,False,very high,very high,very high rate,MORTGAGE,0
393.0,26,160000.0,0.0,B,13.75,13.55,10,4,0,True,False,False,False,True,False,False,False,False,False,very high,high,high rate,MORTGAGE,2
394.0,21,160000.0,3.0,C,15.25,15.31,10,4,0,True,False,False,False,False,False,False,False,False,True,very high,very high,very high rate,MORTGAGE,0
395.0,25,160000.0,3.0,B,20.0,13.47,10,2,0,True,False,False,False,False,False,False,False,False,True,very high,very high,high rate,MORTGAGE,2
396.0,22,16800.0,0.0,B,4.75,13.85,2,2,1,True,False,False,False,False,False,True,False,False,False,very low,low,high rate,MORTGAGE,1
397.0,25,111996.0,9.0,C,24.25,15.455,10,3,0,False,False,False,True,False,False,False,False,True,False,very high,very high,very high rate,RENT,0
398.0,21,16800.0,0.0,A,6.0,10.39,1,4,1,True,False,False,False,False,False,False,False,False,True,very low,low,medium rate,MORTGAGE,1
399.0,25,115200.0,0.0,A,24.25,11.36,10,2,0,False,False,False,True,False,False,True,False,False,False,very high,very high,medium rate,RENT,1
400.0,23,144000.0,0.0,A,24.25,11.83,10,3,0,False,False,False,True,False,True,False,False,False,False,very high,very high,medium rate,RENT,1
402.0,22,108000.0,1.0,C,24.15,14.96,10,3,1,False,False,False,True,False,False,True,False,False,False,very high,very high,very high rate,RENT,0
403.0,22,43000.0,7.0,B,24.0,13.85,10,3,1,False,False,False,True,True,False,False,False,False,False,low,very high,high rate,RENT,1
404.0,23,47004.0,1.0,B,24.0,11.58,10,4,1,False,False,False,True,False,False,False,False,False,True,low,very high,medium rate,RENT,1
